REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"W","F16","PV",1,2037,454.057540475579
"W","F16","PV",1,2038,462.424149081469
"W","F16","PV",1,2039,468.541430828818
"W","F16","PV",1,2040,474.497113465371
"W","F16","PV",1,2041,482.99586070633
"W","F16","PV",1,2042,488.906104018581
"W","F16","PV",1,2043,498.024557527531
"W","F16","PV",1,2044,504.895476501845
"W","F16","PV",1,2045,517.626790030291
"W","F16","PV",1,2046,523.594230866466
"W","F16","PV",1,2047,530.736941050671
"W","F16","PV",1,2048,547.836798236194
"W","F16","PV",1,2049,565.925837413347
"W","F16","PV",1,2050,573.497718308848
"W","F16","MIN_HYD",1,2019,289.188663990705
"W","F16","MIN_HYD",1,2020,524.274142464
"W","F16","MIN_HYD",1,2021,418.432319913326
"W","F16","MIN_HYD",1,2022,428.100953662553
"W","F16","MIN_HYD",1,2023,116.026994749959
"W","F16","MIN_HYD",1,2024,437.481616108567
"W","F16","MIN_HYD",1,2025,463.584091968261
"W","F16","MIN_HYD",1,2026,479.213516742869
"W","F16","MIN_HYD",1,2027,489.878780092163
"W","F16","MIN_HYD",1,2028,497.447901821528
"W","F16","MIN_HYD",1,2029,505.586222238266
"W","F16","MIN_HYD",1,2030,515.599350181582
"W","F16","MIN_HYD",1,2031,517.307016892319
"W","F16","MIN_HYD",1,2032,518.838016792297
"W","F16","MIN_HYD",1,2033,520.06709449261
"W","F16","MIN_HYD",1,2034,507.755812220669
"W","F16","MIN_HYD",1,2035,500.661332733447
"W","F16","MIN_HYD",1,2036,489.266842611473
"W","F16","MIN_HYD",1,2037,514.17898746209
"W","F16","MIN_HYD",1,2038,476.498348567552
"W","F16","MIN_HYD",1,2039,520.41028284276
"W","F16","MIN_HYD",1,2040,20.6894258948464
"W","F16","MIN_HYD",1,2041,501.45510245764
"W","F16","MIN_HYD",1,2042,526.201928051863
"W","F16","MIN_HYD",1,2044,558.963742464
"W","F16","MIN_HYD",1,2045,557.769002105447
"W","F16","MIN_HYD",1,2046,532.625243424454
"W","F16","MIN_HYD",1,2047,557.217610572705
"W","F16","MIN_HYD",1,2048,444.827584051447
"W","F16","MIN_HYD",1,2049,556.559752402518
"W","F16","MIN_HYD",1,2050,558.963742464
"W","F16","MIN_WN",1,2019,38.3854302905966
"W","F16","MIN_WN",1,2020,30.740809418394
"W","F16","MIN_WN",1,2021,34.6428513088607
"W","F16","MIN_WN",1,2022,27.7435677783618
"W","F16","MIN_WN",1,2023,26.356392280748
"W","F16","MIN_WN",1,2024,25.0385791721452
"W","F16","MIN_WN",1,2025,23.7866444309294
"W","F16","MIN_WN",1,2026,22.5973208832957
"W","F16","MIN_WN",1,2027,21.4674425510878
"W","F16","MIN_WN",1,2028,20.3940747604898
"W","F16","MIN_WN",1,2029,19.3743695768132
"W","F16","MIN_WN",1,2030,18.4056525436247
"W","F16","MIN_WN",1,2031,17.485364856661
"W","F16","MIN_WN",1,2032,16.6111067333928
"W","F16","MIN_WN",1,2033,15.7805506738971
"W","F16","MIN_WN",1,2034,14.9915137434634
"W","F16","MIN_WN",1,2035,14.2419431160727
"W","F16","MIN_WN",1,2036,13.5298437917909
"W","F16","MIN_WN",1,2037,12.8533508793753
"W","F16","MIN_WN",1,2038,12.2106862267108
"W","F16","MIN_WN",1,2039,11.6001584208098
"W","F16","MIN_WN",1,2040,11.0201483312911
"W","F16","MIN_WN",1,2041,10.4691380234223
"W","F16","MIN_WN",1,2042,9.94568184507726
"W","F16","MIN_WN",1,2043,9.44839197021489
"W","F16","MIN_WN",1,2044,8.97598176844297
"W","F16","MIN_WN",1,2045,8.52717906589051
"W","F16","MIN_WN",1,2046,8.10081288433535
"W","F16","MIN_WN",1,2047,7.69578452816166
"W","F16","MIN_WN",1,2048,7.31099530175357
"W","F16","MIN_WN",1,2049,6.94543324862282
"W","F16","MIN_WN",1,2050,6.59817315140869
"W","F16","MIN_GS",1,2019,122.21770387132
"W","F16","MIN_GS",1,2020,116.650248329893
"W","F16","MIN_GS",1,2021,1625.93302367536
"W","F16","MIN_GS",1,2022,1611.98913274554
"W","F16","MIN_GS",1,2023,1598.27310749448
"W","F16","MIN_GS",1,2024,1584.77514770997
"W","F16","MIN_GS",1,2025,1571.48561232224
"W","F16","MIN_GS",1,2026,1558.39528283742
"W","F16","MIN_GS",1,2027,1545.49509421195
"W","F16","MIN_GS",1,2028,1547.10384105984
"W","F16","MIN_GS",1,2029,1543.19221314978
"W","F16","MIN_GS",1,2030,1545.72053158937
"W","F16","MIN_GS",1,2031,1643.76075631862
"W","F16","MIN_GS",1,2032,1731.75905079967
"W","F16","MIN_GS",1,2033,1803.03635037314
"W","F16","MIN_GS",1,2034,1800.45163261334
"W","F16","MIN_GS",1,2035,1797.97020053582
"W","F16","MIN_GS",1,2036,1795.5879330161
"W","F16","MIN_GS",1,2037,1793.30096649998
"W","F16","MIN_GS",1,2038,1791.10569500354
"W","F16","MIN_GS",1,2039,1914.27324674321
"W","F16","MIN_GS",1,2040,1940.07498099002
"W","F16","MIN_GS",1,2041,1947.13877567091
"W","F16","MIN_GS",1,2042,2166.02503303853
"W","F16","MIN_GS",1,2043,2164.23491959253
"W","F16","MIN_GS",1,2044,2182.61539807398
"W","F16","MIN_GS",1,2045,2393.85386666989
"W","F16","MIN_GS",1,2046,2173.76025196395
"W","F16","MIN_GS",1,2047,2189.0627359079
"W","F16","MIN_GS",1,2048,2439.22572050345
"W","F16","MIN_GS",1,2049,2029.42683140406
"W","F16","MIN_GS",1,2050,2040.31034325188
"W","F16","MIN_CL",1,2019,1866.42471796479
"W","F16","MIN_PV",1,2019,0.0447894878237352
"W","F16","MIN_PV",1,2020,0.0288419427528336
"W","F16","MIN_PV",1,2021,223.319847153832
"W","F16","MIN_PV",1,2022,241.035218124569
"W","F16","MIN_PV",1,2023,388.357448678861
"W","F16","MIN_PV",1,2024,403.920126861654
"W","F16","MIN_PV",1,2025,274.160457165965
"W","F16","MIN_PV",1,2026,307.215300920865
"W","F16","MIN_PV",1,2027,330.973713020179
"W","F16","MIN_PV",1,2028,513.876848921629
"W","F16","MIN_PV",1,2029,369.54761432264
"W","F16","MIN_PV",1,2030,588.766032684642
"W","F16","MIN_PV",1,2031,588.764654546555
"W","F16","MIN_PV",1,2032,588.763506098149
"W","F16","MIN_PV",1,2033,588.762380618712
"W","F16","MIN_PV",1,2034,607.135232478999
"W","F16","MIN_PV",1,2035,434.8062995198
"W","F16","MIN_PV",1,2036,448.306558091219
"W","F16","MIN_PV",1,2037,668.959144978769
"W","F16","MIN_PV",1,2038,462.424149081468
"W","F16","MIN_PV",1,2039,690.29813848281
"W","F16","MIN_PV",1,2040,474.497113465371
"W","F16","MIN_PV",1,2041,482.99586070633
"W","F16","MIN_PV",1,2042,488.906104018581
"W","F16","MIN_PV",1,2043,498.024557527531
"W","F16","MIN_PV",1,2044,504.895476501845
"W","F16","MIN_PV",1,2045,746.633890791384
"W","F16","MIN_PV",1,2046,523.594230866466
"W","F16","MIN_PV",1,2047,530.736941050671
"W","F16","MIN_PV",1,2048,547.836798236194
"W","F16","MIN_PV",1,2049,565.925837413347
"W","F16","MIN_PV",1,2050,573.497718308848
"W","F17","HYD",1,2019,289.188663990705
"W","F17","HYD",1,2020,91.9010959749585
"W","F17","HYD",1,2021,237.145137969167
"W","F17","HYD",1,2022,235.801932472352
"W","F17","HYD",1,2023,233.537695513795
"W","F17","HYD",1,2024,237.240008481862
"W","F17","HYD",1,2025,249.055928076566
"W","F17","HYD",1,2026,244.377936943068
"W","F17","HYD",1,2027,240.498987769469
"W","F17","HYD",1,2028,237.051567179901
"W","F17","HYD",1,2029,232.507128203165
"W","F17","HYD",1,2030,224.282423695896
"W","F17","HYD",1,2031,224.783205622264
"W","F17","HYD",1,2032,225.229256351091
"W","F17","HYD",1,2033,225.576050141887
"W","F17","HYD",1,2034,225.811801713468
"W","F17","HYD",1,2035,221.871678045837
"W","F17","HYD",1,2036,223.133719425405
"W","F17","HYD",1,2037,228.878339982755
"W","F17","HYD",1,2038,233.751853174178
"W","F17","HYD",1,2039,226.004556229684
"W","F17","HYD",1,2040,228.830131241493
"W","F17","HYD",1,2041,232.899284040865
"W","F17","HYD",1,2042,214.38157369935
"W","F17","HYD",1,2043,218.320155952562
"W","F17","HYD",1,2044,221.297951777474
"W","F17","HYD",1,2045,199.648636972872
"W","F17","HYD",1,2046,201.946881911409
"W","F17","HYD",1,2047,204.746667263358
"W","F17","HYD",1,2048,203.974166013896
"W","F17","HYD",1,2049,202.610832043999
"W","F17","HYD",1,2050,205.349169573308
"W","F17","WN",1,2019,31.176752235763
"W","F17","WN",1,2020,29.6179208917814
"W","F17","WN",1,2021,28.1370192758088
"W","F17","WN",1,2022,26.7301613477888
"W","F17","WN",1,2023,25.3936560660912
"W","F17","WN",1,2024,24.1239795305932
"W","F17","WN",1,2025,22.9177749826799
"W","F17","WN",1,2026,21.7718945906213
"W","F17","WN",1,2027,20.6832880219001
"W","F17","WN",1,2028,19.6491277993428
"W","F17","WN",1,2029,18.6666700165298
"W","F17","WN",1,2030,17.7333379085492
"W","F17","WN",1,2031,16.8466661381611
"W","F17","WN",1,2032,16.0043425811743
"W","F17","WN",1,2033,15.2041247556926
"W","F17","WN",1,2034,14.4439094644097
"W","F17","WN",1,2035,13.7217188661498
"W","F17","WN",1,2036,13.0356308335735
"W","F17","WN",1,2037,12.3838485954719
"W","F17","WN",1,2038,11.7646589513901
"W","F17","WN",1,2039,11.1764322716271
"W","F17","WN",1,2040,10.6176085687769
"W","F17","WN",1,2041,10.0867253546463
"W","F17","WN",1,2042,9.5823897833369
"W","F17","WN",1,2043,9.10326472278646
"W","F17","WN",1,2044,8.64811054014548
"W","F17","WN",1,2045,8.21570153102346
"W","F17","WN",1,2046,7.80490949024279
"W","F17","WN",1,2047,7.41467585492079
"W","F17","WN",1,2048,7.04394206217475
"W","F17","WN",1,2049,6.69173311987587
"W","F17","WN",1,2050,6.35715760664927
"W","F17","GS",1,2019,12.610442232
"W","F17","GS",1,2020,12.1060302192
"W","F17","GS",1,2021,169.727937455128
"W","F17","GS",1,2022,169.263090507928
"W","F17","GS",1,2023,168.816805650328
"W","F17","GS",1,2024,168.388373322328
"W","F17","GS",1,2025,167.977083963928
"W","F17","GS",1,2026,167.582256397528
"W","F17","GS",1,2027,167.203209445528
"W","F17","GS",1,2028,168.398800926563
"W","F17","GS",1,2029,169.004505675933
"W","F17","GS",1,2030,170.327331304614
"W","F17","GS",1,2031,181.130661853292
"W","F17","GS",1,2032,190.827443614288
"W","F17","GS",1,2033,198.681691501173
"W","F17","GS",1,2034,198.396874117173
"W","F17","GS",1,2035,198.123438075573
"W","F17","GS",1,2036,197.860929257973
"W","F17","GS",1,2037,197.608921928373
"W","F17","GS",1,2038,197.367018733173
"W","F17","GS",1,2039,210.939200743054
"W","F17","GS",1,2040,213.782367051242
"W","F17","GS",1,2041,214.560746630403
"W","F17","GS",1,2042,238.680444411959
"W","F17","GS",1,2043,238.483186731959
"W","F17","GS",1,2044,240.508583809805
"W","F17","GS",1,2045,263.785550046269
"W","F17","GS",1,2046,266.963025682555
"W","F17","GS",1,2047,268.946018039662
"W","F17","GS",1,2048,268.785203361262
"W","F17","GS",1,2049,268.630774722862
"W","F17","GS",1,2050,270.374023375728
"W","F17","CL",1,2019,217.171753128656
"W","F17","CL",1,2020,422.827876224
"W","F17","PV",1,2019,0.0173927285562888
"W","F17","PV",1,2020,0.0165007937585304
"W","F17","PV",1,2021,127.763749191614
"W","F17","PV",1,2022,137.898908436921
"W","F17","PV",1,2023,150.807611693761
"W","F17","PV",1,2024,156.850936821912
"W","F17","PV",1,2025,156.850223274074
"W","F17","PV",1,2026,175.761264190916
"W","F17","PV",1,2027,189.353713958968
"W","F17","PV",1,2028,199.549514382225
"W","F17","PV",1,2029,211.422268608994
"W","F17","PV",1,2030,228.630607028742
"W","F17","PV",1,2031,228.630071867864
"W","F17","PV",1,2032,228.629625900465
"W","F17","PV",1,2033,228.629188852414
"W","F17","PV",1,2034,235.763765306346
"W","F17","PV",1,2035,248.757482627662
"W","F17","PV",1,2036,256.481129549884
"W","F17","PV",1,2037,259.771330041802
"W","F17","PV",1,2038,264.557959162012
"W","F17","PV",1,2039,268.057723562103
"W","F17","PV",1,2040,271.465035327444
"W","F17","PV",1,2041,276.327262419104
"W","F17","PV",1,2042,279.708577845528
"W","F17","PV",1,2043,284.925345732399
"W","F17","PV",1,2044,288.856274307436
"W","F17","PV",1,2045,296.13999928423
"W","F17","PV",1,2046,299.554038045342
"W","F17","PV",1,2047,303.640461371141
"W","F17","PV",1,2048,313.423478386904
"W","F17","PV",1,2049,323.772417337033
"W","F17","PV",1,2050,328.10437396324
"W","F17","MIN_HYD",1,2019,289.188663990705
"W","F17","MIN_HYD",1,2020,524.274142464
"W","F17","MIN_HYD",1,2021,418.432319913326
"W","F17","MIN_HYD",1,2022,428.100953662553
"W","F17","MIN_HYD",1,2023,233.537695513795
"W","F17","MIN_HYD",1,2024,437.481616108567
"W","F17","MIN_HYD",1,2025,463.584091968261
"W","F17","MIN_HYD",1,2026,479.213516742869
"W","F17","MIN_HYD",1,2027,489.878780092163
"W","F17","MIN_HYD",1,2028,237.051567179901
"W","F17","MIN_HYD",1,2029,505.586222238266
"W","F17","MIN_HYD",1,2030,515.599350181582
"W","F17","MIN_HYD",1,2031,224.783205622264
"W","F17","MIN_HYD",1,2032,518.838016792297
"W","F17","MIN_HYD",1,2033,225.576050141887
"W","F17","MIN_HYD",1,2034,507.755812220669
"W","F17","MIN_HYD",1,2035,500.661332733447
"W","F17","MIN_HYD",1,2036,489.266842611473
"W","F17","MIN_HYD",1,2037,514.17898746209
"W","F17","MIN_HYD",1,2038,476.498348567552
"W","F17","MIN_HYD",1,2039,520.41028284276
"W","F17","MIN_HYD",1,2040,505.690893715858
"W","F17","MIN_HYD",1,2041,501.45510245764
"W","F17","MIN_HYD",1,2042,526.201928051863
"W","F17","MIN_HYD",1,2043,494.956179207725
"W","F17","MIN_HYD",1,2044,558.963742464
"W","F17","MIN_HYD",1,2045,557.769002105447
"W","F17","MIN_HYD",1,2046,532.625243424454
"W","F17","MIN_HYD",1,2047,557.217610572705
"W","F17","MIN_HYD",1,2048,444.827584051447
"W","F17","MIN_HYD",1,2049,202.610832043999
"W","F17","MIN_HYD",1,2050,558.963742464
"W","F17","MIN_WN",1,2019,31.176752235763
"W","F17","MIN_WN",1,2020,29.6179208917814
"W","F17","MIN_WN",1,2021,28.1370192758088
"W","F17","MIN_WN",1,2022,26.7301613477888
"W","F17","MIN_WN",1,2023,25.3936560660912
"W","F17","MIN_WN",1,2024,24.1239795305932
"W","F17","MIN_WN",1,2025,22.9177749826799
"W","F17","MIN_WN",1,2026,21.7718945906213
"W","F17","MIN_WN",1,2027,20.6832880219001
"W","F17","MIN_WN",1,2028,19.6491277993428
"W","F17","MIN_WN",1,2029,18.6666700165298
"W","F17","MIN_WN",1,2030,17.7333379085492
"W","F17","MIN_WN",1,2031,16.8466661381611
"W","F17","MIN_WN",1,2032,16.0043425811743
"W","F17","MIN_WN",1,2033,15.2041247556926
"W","F17","MIN_WN",1,2034,14.4439094644097
"W","F17","MIN_WN",1,2035,13.7217188661498
"W","F17","MIN_WN",1,2036,13.0356308335735
"W","F17","MIN_WN",1,2037,12.3838485954719
"W","F17","MIN_WN",1,2038,11.7646589513901
"W","F17","MIN_WN",1,2039,11.1764322716271
"W","F17","MIN_WN",1,2040,10.6176085687769
"W","F17","MIN_WN",1,2041,10.0867253546463
"W","F17","MIN_WN",1,2042,9.5823897833369
"W","F17","MIN_WN",1,2043,9.10326472278646
"W","F17","MIN_WN",1,2044,10.6477237197059
"W","F17","MIN_WN",1,2045,8.21570153102345
"W","F17","MIN_WN",1,2046,7.80490949024279
"W","F17","MIN_WN",1,2047,7.41467585492079
"W","F17","MIN_WN",1,2048,7.04394206217475
"W","F17","MIN_WN",1,2049,6.69173311987587
"W","F17","MIN_WN",1,2050,6.35715760664927
"W","F17","MIN_GS",1,2019,122.21770387132
"W","F17","MIN_GS",1,2020,116.650248329893
"W","F17","MIN_GS",1,2021,1625.93302367536
"W","F17","MIN_GS",1,2022,1611.98913274554
"W","F17","MIN_GS",1,2023,1598.27310749448
"W","F17","MIN_GS",1,2024,1584.77514770997
"W","F17","MIN_GS",1,2025,1571.48561232224
"W","F17","MIN_GS",1,2026,1558.39528283742
"W","F17","MIN_GS",1,2027,1545.49509421195
"W","F17","MIN_GS",1,2028,1547.10384105984
"W","F17","MIN_GS",1,2029,1543.19221314978
"W","F17","MIN_GS",1,2030,1545.72053158937
"W","F17","MIN_GS",1,2031,1643.76075631862
"W","F17","MIN_GS",1,2032,1731.75905079967
"W","F17","MIN_GS",1,2033,1803.03635037314
"W","F17","MIN_GS",1,2034,1800.45163261335
"W","F17","MIN_GS",1,2035,1797.97020053582
"W","F17","MIN_GS",1,2036,1795.5879330161
"W","F17","MIN_GS",1,2037,1793.30096649999
"W","F17","MIN_GS",1,2038,1791.10569500354
"W","F17","MIN_GS",1,2039,1914.27324674321
"W","F17","MIN_GS",1,2040,1940.07498099002
"W","F17","MIN_GS",1,2041,1947.13877567091
"W","F17","MIN_GS",1,2042,2166.02503303853
"W","F17","MIN_GS",1,2043,2164.23491959253
"W","F17","MIN_GS",1,2044,2182.61539807398
"W","F17","MIN_GS",1,2045,2393.85386666989
"W","F17","MIN_GS",1,2046,2422.68945806919
"W","F17","MIN_GS",1,2047,2440.68511370993
"W","F17","MIN_GS",1,2048,2439.22572050345
"W","F17","MIN_GS",1,2049,2437.82428060997
"W","F17","MIN_GS",1,2050,2453.64426213473
"W","F17","MIN_CL",1,2019,1908.31921924663
"W","F17","MIN_CL",1,2020,3713.63683295348
"W","F17","MIN_PV",1,2019,0.0447894878237352
"W","F17","MIN_PV",1,2020,0.0165007937585304
"W","F17","MIN_PV",1,2021,127.763749191614
"W","F17","MIN_PV",1,2022,137.898908436921
"W","F17","MIN_PV",1,2023,150.807611693761
"W","F17","MIN_PV",1,2024,403.920126861654
"W","F17","MIN_PV",1,2025,156.850223274074
"W","F17","MIN_PV",1,2026,175.761264190916
"W","F17","MIN_PV",1,2027,189.353713958968
"W","F17","MIN_PV",1,2028,199.549514382225
"W","F17","MIN_PV",1,2029,544.451383512512
"W","F17","MIN_PV",1,2030,588.766032684642
"W","F17","MIN_PV",1,2031,588.764654546555
"W","F17","MIN_PV",1,2032,588.763506098149
"W","F17","MIN_PV",1,2033,228.629188852414
"W","F17","MIN_PV",1,2034,607.135232478999
"W","F17","MIN_PV",1,2035,248.757482627662
"W","F17","MIN_PV",1,2036,256.481129549884
"W","F17","MIN_PV",1,2037,668.959144978769
"W","F17","MIN_PV",1,2038,681.285598876013
"W","F17","MIN_PV",1,2039,690.29813848281
"W","F17","MIN_PV",1,2040,271.465035327444
"W","F17","MIN_PV",1,2041,276.327262419104
"W","F17","MIN_PV",1,2042,279.708577845528
"W","F17","MIN_PV",1,2043,284.925345732399
"W","F17","MIN_PV",1,2044,737.272877205857
"W","F17","MIN_PV",1,2045,746.633890791384
"W","F17","MIN_PV",1,2046,299.554038045342
"W","F17","MIN_PV",1,2047,303.640461371141
"W","F17","MIN_PV",1,2048,313.423478386904
"W","F17","MIN_PV",1,2049,323.772417337033
"W","F17","MIN_PV",1,2050,328.10437396324
"W","F18","HYD",1,2019,289.188663990705
"W","F18","HYD",1,2020,102.019580420335
"W","F18","HYD",1,2021,354.625290765306
"W","F18","HYD",1,2022,361.847842784481
"W","F18","HYD",1,2023,370.513351883426
"W","F18","HYD",1,2024,379.367488731478
"W","F18","HYD",1,2025,391.294384651936
"W","F18","HYD",1,2026,402.657853051597
"W","F18","HYD",1,2027,410.283710983785
"W","F18","HYD",1,2028,415.468511452498
"W","F18","HYD",1,2029,420.967984290622
"W","F18","HYD",1,2030,427.310363482641
"W","F18","HYD",1,2031,427.939207176304
"W","F18","HYD",1,2032,428.497482154888
"W","F18","HYD",1,2033,428.928039183834
"W","F18","HYD",1,2034,435.226424903628
"W","F18","HYD",1,2035,442.300526774636
"W","F18","HYD",1,2036,391.428055316716
"W","F18","HYD",1,2037,458.761271075593
"W","F18","HYD",1,2038,467.770163143086
"W","F18","HYD",1,2039,463.07742416358
"W","F18","HYD",1,2040,468.877633429553
"W","F18","HYD",1,2041,396.180701446081
"W","F18","HYD",1,2042,461.592206798695
"W","F18","HYD",1,2043,470.02833695054
"W","F18","HYD",1,2044,476.424423932327
"W","F18","HYD",1,2045,461.01112474975
"W","F18","HYD",1,2046,419.600314081934
"W","F18","HYD",1,2047,472.646719149236
"W","F18","HYD",1,2048,444.827584051447
"W","F18","HYD",1,2049,487.663764803595
"W","F18","HYD",1,2050,494.16238117799
"W","F18","WN",1,2019,29.8647991394155
"W","F18","WN",1,2020,28.3715651864948
"W","F18","WN",1,2021,26.9529815902366
"W","F18","WN",1,2022,25.605325839558
"W","F18","WN",1,2023,24.3250622160468
"W","F18","WN",1,2024,23.1088151092946
"W","F18","WN",1,2025,21.9533690168964
"W","F18","WN",1,2026,20.8557085714518
"W","F18","WN",1,2027,19.8129118018956
"W","F18","WN",1,2028,18.8222702145009
"W","F18","WN",1,2029,17.8811553695425
"W","F18","WN",1,2030,16.9870989352987
"W","F18","WN",1,2031,16.137739318717
"W","F18","WN",1,2032,15.3308616924147
"W","F18","WN",1,2033,14.5643179406773
"W","F18","WN",1,2034,13.8360933711266
"W","F18","WN",1,2035,13.144293372387
"W","F18","WN",1,2036,12.4870767024176
"W","F18","WN",1,2037,11.8627222001801
"W","F18","WN",1,2038,11.2695887586378
"W","F18","WN",1,2039,10.706115324756
"W","F18","WN",1,2040,10.1708075571682
"W","F18","WN",1,2041,9.66226451084305
"W","F18","WN",1,2042,9.17915195241758
"W","F18","WN",1,2043,8.72018901786325
"W","F18","WN",1,2044,8.28418823948695
"W","F18","WN",1,2045,7.86997549192919
"W","F18","WN",1,2046,7.47647004616592
"W","F18","WN",1,2047,7.10265788484121
"W","F18","WN",1,2048,6.74752499059915
"W","F18","WN",1,2049,6.4101374000856
"W","F18","WN",1,2050,6.08964120394823
"W","F18","GS",1,2019,12.610442232
"W","F18","GS",1,2020,12.1060302192
"W","F18","GS",1,2021,169.727937455128
"W","F18","GS",1,2022,169.263090507928
"W","F18","GS",1,2023,168.816805650328
"W","F18","GS",1,2024,168.388373322328
"W","F18","GS",1,2025,167.977083963928
"W","F18","GS",1,2026,167.582256397528
