REGION,FUEL,TIMESLICE,YEAR,VALUE
CanW,ELC,W13,2020,0.011606012967716305
CanW,ELC,W14,2020,0.01152041856987537
CanW,ELC,W15,2020,0.011466671997090856
CanW,ELC,W16,2020,0.011527632829739039
CanW,ELC,W17,2020,0.01175435323916142
CanW,ELC,W18,2020,0.011974431949026774
CanW,ELC,W19,2020,0.011984684146517441
CanW,ELC,W20,2020,0.011907388505120988
CanW,ELC,W21,2020,0.01170592137322325
CanW,ELC,W22,2020,0.01134149684205205
CanW,ELC,W23,2020,0.010904384095951946
CanW,ELC,W24,2020,0.01053980463669777
CanW,ELC,SP1,2020,0.00880805220524044
CanW,ELC,SP2,2020,0.008647526503269293
CanW,ELC,SP3,2020,0.00857602382497532
CanW,ELC,SP4,2020,0.008576212433076331
CanW,ELC,SP5,2020,0.008663551455851617
CanW,ELC,SP6,2020,0.00892283370671282
CanW,ELC,SP7,2020,0.009385038066250987
CanW,ELC,SP8,2020,0.009847606169983961
CanW,ELC,SP9,2020,0.010097134687621453
CanW,ELC,SP10,2020,0.01021531787091564
CanW,ELC,SP11,2020,0.010271987869265824
CanW,ELC,SP12,2020,0.010277969440469313
CanW,ELC,SP13,2020,0.010279195393125884
CanW,ELC,SP14,2020,0.010246108143405677
CanW,ELC,SP15,2020,0.010220302513585215
CanW,ELC,SP16,2020,0.010230628807115564
CanW,ELC,SP17,2020,0.010263776680868239
CanW,ELC,SP18,2020,0.010237917163018915
CanW,ELC,SP19,2020,0.010146058281822974
CanW,ELC,SP20,2020,0.01008616173774478
CanW,ELC,SP21,2020,0.01006253183708955
CanW,ELC,SP22,2020,0.009902639319457514
CanW,ELC,SP23,2020,0.009505215106613002
CanW,ELC,SP24,2020,0.009097936120490669
CanW,ELC,S1,2020,0.008823349669433149
CanW,ELC,S2,2020,0.008643841909295973
CanW,ELC,S3,2020,0.008550332707216184
CanW,ELC,S4,2020,0.008524399093327178
CanW,ELC,S5,2020,0.008599909693767636
CanW,ELC,S6,2020,0.0088378792292146
CanW,ELC,S7,2020,0.009231066495789973
CanW,ELC,S8,2020,0.009685760211305738
CanW,ELC,S9,2020,0.010028427450824606
CanW,ELC,S10,2020,0.010260374999046435
CanW,ELC,S11,2020,0.010404525476247664
CanW,ELC,S12,2020,0.010477321467234285
CanW,ELC,S13,2020,0.010534200281696302
CanW,ELC,S14,2020,0.010551572435000134
CanW,ELC,S15,2020,0.010562653160934526
CanW,ELC,S16,2020,0.010582686035663333
CanW,ELC,S17,2020,0.01062151236045716
CanW,ELC,S18,2020,0.010586990341968548
CanW,ELC,S19,2020,0.010480083228713374
CanW,ELC,S20,2020,0.010377662293860819
